Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,,,,,,,,,,,,,,,,,,,,,
E3,13/12/97,Cardiff City,Peterboro,0,0,D,,,,,,,,,,,,,,,,,,,,,
E3,13/12/97,Chester,Darlington,2,1,H,,,,,,,,,,,,,,,,,,,,,
E3,13/12/97,Hull City,Colchester,3,1,H,,,,,,,,,,,,,,,,,,,,,
E3,13/12/97,Lincoln,Hartlepool,1,1,D,,,,,,,,,,,,,,,,,,,,,
E3,13/12/97,Mansfield,Brighton & Hove Albion,1,1,D,,,,,,,,,,,,,,,,,,,,,
E3,13/12/97,Notts County,Doncaster,5,2,H,,,,,,,,,,,,,,,,,,,,,
E3,13/12/97,Rochdale,Swansea City,3,0,H,,,,,,,,,,,,,,,,,,,,,
E3,13/12/97,Rotherham,Torquay,0,1,A,,,,,,,,,,,,,,,,,,,,,
E3,13/12/97,Scunthorpe,Scarborough,1,3,A,,,,,,,,,,,,,,,,,,,,,
E3,13/12/97,Shrewsbury,Leyton Orient,1,2,A,,,,,,,,,,,,,,,,,,,,,
E3,19/12/97,Colchester,Chester,2,0,H,,,,,,,,,,,,,,,,,,,,,
E3,19/12/97,Doncaster,Rotherham,0,3,A,,,,,,,,,,,,,,,,,,,,,
E3,19/12/97,Scarborough,Barnet,1,0,H,,,,,,,,,,,,,,,,,,,,,
E3,20/12/97,Brighton & Hove Albion,Shrewsbury,0,0,D,,,,,,,,,,,,,,,,,,,,,
E3,20/12/97,Darlington,Scunthorpe,1,0,H,,,,,,,,,,,,,,,,,,,,,
E3,20/12/97,Exeter,Rochdale,3,0,H,,,,,,,,,,,,,,,,,,,,,
E3,20/12/97,Hartlepool,Mansfield,2,2,D,,,,,,,,,,,,,,,,,,,,,
E3,20/12/97,Leyton Orient,Hull City,2,1,H,,,,,,,,,,,,,,,,,,,,,
E3,20/12/97,Macclesfield,Cardiff City,1,0,H,,,,,,,,,,,,,,,,,,,,,
E3,20/12/97,Peterboro,Lincoln,5,1,H,,,,,,,,,,,,,,,,,,,,,
E3,20/12/97,Swansea City,Cambridge,1,1,D,,,,,,,,,,,,,,,,,,,,,
E3,20/12/97,Torquay,Notts County,0,2,A,,,,,,,,,,,,,,,,,,,,,
E3,26/12/97,Barnet,Peterboro,2,0,H,,,,,,,,,,,,,,,,,,,,,
E3,26/12/97,Brighton & Hove Albion,Colchester,4,4,D,,,,,,,,,,,,,,,,,,,,,
E3,26/12/97,Cambridge,Leyton Orient,1,0,H,,,,,,,,,,,,,,,,,,,,,
E3,26/12/97,Cardiff City,Exeter,1,1,D,,,,,,,,,,,,,,,,,,,,,
E3,26/12/97,Darlington,Macclesfield,4,2,H,,,,,,,,,,,,,,,,,,,,,
E3,26/12/97,Hartlepool,Scarborough,3,0,H,,,,,,,,,,,,,,,,,,,,,
E3,26/12/97,Hull City,Chester,1,2,A,,,,,,,,,,,,,,,,,,,,,
E3,26/12/97,Lincoln,Rotherham,0,1,A,,,,,,,,,,,,,,,,,,,,,
