Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,,,,,,,,,,,,,,,,,,,,,
SP1,15/04/95,Real Zaragoza,Logrones,3,0,H
SP1,16/04/95,Compostela,Albacete,0,0,D
SP1,16/04/95,Espanyol,Athletic Bilbao,3,1,H
SP1,16/04/95,Oviedo,Barcelona,0,0,D
SP1,16/04/95,Racing Santander,Sporting Gijón,0,0,D
SP1,16/04/95,Sevilla FC,Real Valladolid,1,0,H
SP1,16/04/95,Real Sociedad,Deportivo La Coruña,1,3,A
SP1,16/04/95,Tenerife,Celta Vigo,3,0,H
SP1,16/04/95,Valencia,Real Betis,2,1,H
SP1,22/04/95,Real Madrid,Valencia,3,1,H
SP1,23/04/95,Albacete,Real Zaragoza,0,3,A
SP1,23/04/95,Athletic Bilbao,Compostela,1,0,H
SP1,23/04/95,Barcelona,Real Valladolid,4,1,H
SP1,23/04/95,Real Betis,Tenerife,3,0,H
SP1,23/04/95,Celta Vigo,Real Sociedad,2,1,H
SP1,23/04/95,Deportivo La Coruña,Oviedo,2,2,D
SP1,23/04/95,Logrones,Atletico Madrid,0,0,D
SP1,23/04/95,Racing Santander,Sevilla FC,0,3,A
SP1,23/04/95,Sporting Gijón,Espanyol,0,0,D
SP1,30/04/95,Atletico Madrid,Albacete,4,0,H
SP1,30/04/95,Compostela,Sporting Gijón,3,2,H
SP1,30/04/95,Espanyol,Racing Santander,2,0,H
SP1,30/04/95,Oviedo,Celta Vigo,2,2,D
SP1,30/04/95,Sevilla FC,Barcelona,4,2,H
SP1,30/04/95,Real Sociedad,Real Betis,1,1,D
SP1,30/04/95,Tenerife,Real Madrid,0,1,A
SP1,30/04/95,Valencia,Logrones,3,0,H
SP1,30/04/95,Real Valladolid,Deportivo La Coruña,0,0,D
SP1,30/04/95,Real Zaragoza,Athletic Bilbao,1,4,A
SP1,06/05/95,Deportivo La Coruña,Barcelona,1,0,H
SP1,06/05/95,Sporting Gijón,Real Zaragoza,1,3,A
SP1,07/05/95,Albacete,Valencia,1,0,H
SP1,07/05/95,Athletic Bilbao,Atletico Madrid,3,1,H
SP1,07/05/95,Real Betis,Oviedo,0,0,D
SP1,07/05/95,Celta Vigo,Real Valladolid,1,0,H
SP1,07/05/95,Espanyol,Sevilla FC,2,2,D
SP1,07/05/95,Logrones,Tenerife,4,2,H
SP1,07/05/95,Real Madrid,Real Sociedad,0,0,D
SP1,07/05/95,Racing Santander,Compostela,2,2,D
SP1,13/05/95,Sevilla FC,Deportivo La Coruña,0,0,D
SP1,13/05/95,Valencia,Athletic Bilbao,3,1,H
SP1,14/05/95,Atletico Madrid,Sporting Gijón,3,2,H
SP1,14/05/95,Barcelona,Celta Vigo,1,1,D
SP1,14/05/95,Compostela,Espanyol,1,1,D
SP1,14/05/95,Oviedo,Real Madrid,3,2,H
SP1,14/05/95,Real Sociedad,Logrones,6,0,H
SP1,14/05/95,Tenerife,Albacete,2,2,D
SP1,14/05/95,Real Valladolid,Real Betis,0,2,A
SP1,14/05/95,Real Zaragoza,Racing Santander,1,1,D
SP1,20/05/95,Espanyol,Real Zaragoza,2,0,H
SP1,21/05/95,Albacete,Real Sociedad,0,1,A
SP1,21/05/95,Athletic Bilbao,Tenerife,3,2,H
SP1,21/05/95,Real Betis,Barcelona,1,1,D
SP1,21/05/95,Celta Vigo,Deportivo La Coruña,0,2,A
SP1,21/05/95,Compostela,Sevilla FC,0,4,A
SP1,21/05/95,Logrones,Oviedo,0,2,A
SP1,21/05/95,Real Madrid,Real Valladolid,1,0,H
SP1,21/05/95,Racing Santander,Atletico Madrid,0,0,D
SP1,21/05/95,Sporting Gijón,Valencia,1,0,H
SP1,27/05/95,Barcelona,Real Madrid,1,0,H
SP1,27/05/95,Deportivo La Coruña,Real Betis,2,0,H
SP1,27/05/95,Oviedo,Albacete,1,3,A
SP1,27/05/95,Tenerife,Sporting Gijón,3,0,H
SP1,27/05/95,Valencia,Racing Santander,1,1,D
SP1,28/05/95,Atletico Madrid,Espanyol,3,1,H
SP1,28/05/95,Sevilla FC,Celta Vigo,2,3,A
SP1,28/05/95,Real Sociedad,Athletic Bilbao,5,0,H
SP1,28/05/95,Real Valladolid,Logrones,2,1,H
SP1,28/05/95,Real Zaragoza,Compostela,5,3,H
SP1,03/06/95,Espanyol,Valencia,5,0,H
SP1,03/06/95,Real Madrid,Deportivo La Coruña,2,1,H
SP1,04/06/95,Albacete,Real Valladolid,1,0,H
SP1,04/06/95,Athletic Bilbao,Oviedo,1,0,H
SP1,04/06/95,Real Betis,Celta Vigo,1,1,D
SP1,04/06/95,Compostela,Atletico Madrid,2,1,H
SP1,04/06/95,Logrones,Barcelona,1,4,A
SP1,04/06/95,Racing Santander,Tenerife,2,1,H
SP1,04/06/95,Sporting Gijón,Real Sociedad,1,2,A
SP1,04/06/95,Real Zaragoza,Sevilla FC,0,1,A
SP1,10/06/95,Barcelona,Albacete,0,1,A
SP1,10/06/95,Celta Vigo,Real Madrid,0,2,A
SP1,10/06/95,Deportivo La Coruña,Logrones,5,0,H
SP1,10/06/95,Valencia,Compostela,4,1,H
SP1,11/06/95,Atletico Madrid,Real Zaragoza,2,0,H
SP1,11/06/95,Real Betis,Sevilla FC,2,1,H
SP1,11/06/95,Oviedo,Sporting Gijón,1,0,H
SP1,11/06/95,Real Sociedad,Racing Santander,0,1,A
SP1,11/06/95,Tenerife,Espanyol,1,1,D
SP1,11/06/95,Real Valladolid,Athletic Bilbao,0,1,A
SP1,17/06/95,Sporting Gijón,Real Valladolid,1,3,A
SP1,18/06/95,Albacete,Deportivo La Coruña,2,8,A
SP1,18/06/95,Athletic Bilbao,Barcelona,0,2,A
SP1,18/06/95,Compostela,Tenerife,2,0,H
SP1,18/06/95,Espanyol,Real Sociedad,0,0,D
SP1,18/06/95,Logrones,Celta Vigo,0,3,A
SP1,18/06/95,Real Madrid,Real Betis,0,2,A
SP1,18/06/95,Racing Santander,Oviedo,2,0,H
SP1,18/06/95,Sevilla FC,Atletico Madrid,2,2,D
SP1,18/06/95,Real Zaragoza,Valencia,2,2,D
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
